,Restaurant,Cusines_all,price_for_one,Rating,delivery_review_number,location,Longitude,Latitude
27091,The Indian Samosa, Beverages,100,3.6,1631,Electronic City,77.64825296,12.8487599
27092,Falahaar & Kota Kachori, Street Food,100,3.6,3099,Electronic City,77.64825296,12.8487599
27093,Falahaar & Kota Kachori, Street Food,100,4.1,4077,Indiranagar,77.6404672,12.9732913
27094,Falahaar & Kota Kachori, Street Food,100,3.7,4351,Bellandur,77.6782471,12.93103185
27095,Falahaar & Kota Kachori, Street Food,200,3.6,3806,HSR,77.6398674,12.9092342
27096,Falahaar & Kota Kachori, Street Food,200,3.9,79900,Koramangala 7th Block,77.6134783,12.9364846
27097,Falahaar & Kota Kachori, Street Food,150,3.8,5619,Jayanagar,77.5824229,12.9292731
27098,WarmOven Cake & Desserts, Shake,250,3.7,4779,Electronic City,77.64825296,12.8487599
27099,WarmOven Cake & Desserts, Shake,250,4.0,8152,Jalahalli,77.5483803,13.0464531
27100,WarmOven Cake & Desserts, Shake,250,4.0,9084,Koramangala 6th Block,77.6238477,12.9390255
27101,WarmOven Cake & Desserts, Shake,250,4.1,8586,Kalyan Nagar,77.6403368,13.0221416
27102,WarmOven Cake & Desserts, Shake,250,3.9,5419,Jayanagar,77.5824229,12.9292731
27103,WarmOven Cake & Desserts, Shake,250,4.0,10100,Whitefield,77.7497448,12.9696365
27104,WarmOven Cake & Desserts, Shake,250,4.0,10,Kadubeesanahalli,77.6972484,12.942199
27105,WarmOven Cake & Desserts, Shake,250,3.8,2902,BTM,77.60456543,12.91127585
27106,WarmOven Cake & Desserts, Shake,250,3.6,4671,Sarjapur Road,77.6653284,12.920441
27107,WarmOven Cake & Desserts, Shake,250,4.0,11800,Indiranagar,77.6404672,12.9732913
27108,WarmOven Cake & Desserts, Shake,250,4.1,6209,Vijay Nagar,77.61250656,12.96591365
27109,WarmOven Cake & Desserts, Shake,250,3.6,676,Vasanth Nagar,77.58516878,12.98872125
27110,WarmOven Cake & Desserts, Shake,250,4.2,8963,Brookefield,77.7168891,12.9668213
27111,WarmOven Cake & Desserts, Shake,250,3.8,8979,HSR,77.6398674,12.9092342
27112,Dakshin Delicacy, Street Food,150,4.2,2197,Yeshwantpur,77.5529215,13.02383
27113,Shree Sagar, Beverages,150,3.8,47,Malleshwaram,77.5703253,13.0027353
27116,HRX By EatFit, Burger,250,4.0,28,Kadubeesanahalli,77.6972484,12.942199
27117,HRX By EatFit, Burger,250,4.0,12,Whitefield,77.7497448,12.9696365
27118,HRX By EatFit, Burger,250,4.0,11,Bommasandra,77.6916113,12.8162443
27119,Spicy Darbar, North Indian,150,0.0,0,Rajajinagar,77.554883,12.9882338
27120,East Delicious, South Indian,250,3.9,9344,Marathahalli,77.6984163,12.9552572
27121,Navaruchi Hotel, North Indian,300,3.7,41,BTM,77.60456543,12.91127585
27126,Udupi Garden, Sichuan,100,3.8,480,Whitefield,77.7497448,12.9696365
27127,Udupi Garden, Sichuan,100,4.0,249,Yeshwantpur,77.5529215,13.02383
27129,Chef Bakers, Sandwich,200,3.4,86,New BEL Road,77.564105,13.0393922
27130,Chef Bakers, Sandwich,200,0.0,0,Marathahalli,77.6984163,12.9552572
27131,Chef Bakers, Sandwich,200,4.2,143,Kaggadasapura,77.6790908,12.9846713
27132,Chef Bakers, Sandwich,200,3.2,1042,Whitefield,77.7497448,12.9696365
27133,Chef Bakers, Sandwich,200,4.2,162,New BEL Road,77.564105,13.0393922
27134,Chef Bakers, Sandwich,200,3.9,548,Bellandur,77.6782471,12.93103185
27135,Chef Bakers, Sandwich,200,4.3,69,Koramangala 7th Block,77.6134783,12.9364846
27136,Chef Bakers, Sandwich,150,3.8,10,Sarjapur Road,77.6653284,12.920441
27137,Barbeque Nation, North Indian,800,3.7,1365,Ascendas Park Square,77.7497448,12.9696365
27138,Barbeque Nation, North Indian,800,3.4,126,KR Puram,77.695935,13.007516
27139,Barbeque Nation, North Indian,800,3.5,984,Koramangala 1st Block,77.6308832,12.9275886
27140,Barbeque Nation, North Indian,800,3.7,1336,Kalyan Nagar,77.6403368,13.0221416
27141,Barbeque Nation, North Indian,800,3.8,1460,JP Nagar,77.5782713,12.9072515
27142,Barbeque Nation, North Indian,800,3.5,74,Koramangala 7th Block,77.6134783,12.9364846
27143,Barbeque Nation, North Indian,800,3.6,1272,Sarjapur Road,77.6653284,12.920441
27144,Barbeque Nation, North Indian,800,3.8,2693,Rajajinagar,77.554883,12.9882338
27145,Barbeque Nation, North Indian,800,3.9,645,Ulsoor,77.6246697,12.9778793
27146,Barbeque Nation, North Indian,800,3.8,2370,Indiranagar,77.6404672,12.9732913
27147,Barbeque Nation, North Indian,800,3.6,1170,Gopalan Innovation Mall,77.5782713,12.9072515
27148,Barbeque Nation, North Indian,800,3.7,2037,Electronic City,77.64825296,12.8487599
27149,Barbeque Nation, North Indian,300,3.5,579,New BEL Road,77.564105,13.0393922
27153,A Pinch Of Spice, North Indian,250,3.4,395,New BEL Road,77.564105,13.0393922
27154,Tea Villa Cafe, Mexican,600,3.7,363,Jayanagar,77.5824229,12.9292731
27155,Sree Fish Land @ 2511, Seafood,300,4.2,1168,Rajarajeshwari Nagar,77.5155224,12.9274413
27156,Thalassery Restaurant, Lebanese,350,4.0,8561,Kammanahalli,77.6377094,13.0093455
27157,Thalassery Restaurant, Lebanese,350,3.4,2020,Whitefield,77.7497448,12.9696365
27158,Thalassery Restaurant, Lebanese,350,3.6,1660,Banashankari,77.59445195,12.96528325
27159,Thalassery Restaurant, Lebanese,350,3.9,13400,Marathahalli,77.6984163,12.9552572
27160,Thalassery Restaurant, Lebanese,400,3.8,21600,Electronic City,77.64825296,12.8487599
27161,Thalassery Restaurant, Lebanese,400,3.9,6564,Yeshwantpur,77.5529215,13.02383
27162,Thalassery Restaurant, Lebanese,400,3.6,239,Richmond Town,77.6041603,12.9626925
27163,Thalassery Restaurant, Lebanese,325,3.4,3397,Bommanahalli,77.6239038,12.9089453
27164,Thalassery Restaurant, Lebanese,325,4.0,2759,Sarjapur Road,77.6653284,12.920441
27165,Thalassery Restaurant, Lebanese,250,4.0,3011,Rajarajeshwari Nagar,77.5155224,12.9274413
27166,Thalassery Restaurant, Lebanese,150,3.4,2551,HSR,77.6398674,12.9092342
27167,Sri Krishna Sagar, Fast Food,200,4.1,156,KR Puram,77.695935,13.007516
27168,Sri Krishna Sagar, Fast Food,250,3.9,2436,Kanakapura Road,77.5449181,12.8773096
27169,Sri Krishna Sagar, Fast Food,225,3.8,1672,BTM,77.60456543,12.91127585
27171,Zwarma, Beverages,150,3.2,94,Ulsoor,77.6246697,12.9778793
27172,Zwarma, Beverages,125,3.9,435,HBR Layout,77.6323597,13.0358698
27173,Aroma Cafe & Restaurant, Fast Food,250,0.0,6,Electronic City,77.64825296,12.8487599
27174,Savji's Roll 'N' Biryani, Rolls,200,3.9,15500,Vijay Nagar,77.61250656,12.96591365
27175,Ledikeni Sweets & Savouries, Mishti,100,4.0,1134,Marathahalli,77.6984163,12.9552572
27176,MOJO Pizza - 2X Toppings, Beverages,250,4.4,9382,Kammanahalli,77.6377094,13.0093455
27177,MOJO Pizza - 2X Toppings, Beverages,250,4.1,5829,Bellandur,77.6782471,12.93103185
27178,MOJO Pizza - 2X Toppings, Beverages,250,4.3,7736,Banashankari,77.59445195,12.96528325
27179,MOJO Pizza - 2X Toppings, Beverages,250,4.4,3121,New BEL Road,77.564105,13.0393922
27180,MOJO Pizza - 2X Toppings, Beverages,250,4.4,234,Shanti Nagar,77.5979099,12.9575547
27181,MOJO Pizza - 2X Toppings, Beverages,250,4.5,435,Seshadripuram,77.5753419,12.9931876
27182,MOJO Pizza - 2X Toppings, Beverages,250,4.1,7835,Sarjapur Road,77.6653284,12.920441
27183,MOJO Pizza - 2X Toppings, Beverages,250,4.3,14700,Bannerghatta Road,77.6041899,12.9521804
27184,MOJO Pizza - 2X Toppings, Beverages,250,4.2,10700,Old Airport Road,77.6663946,12.9583828
27185,MOJO Pizza - 2X Toppings, Beverages,250,4.3,9615,HSR,77.6398674,12.9092342
27186,MOJO Pizza - 2X Toppings, Beverages,250,4.2,5433,Whitefield,77.7497448,12.9696365
27187,MOJO Pizza - 2X Toppings, Beverages,250,4.4,559,City Market,77.57627054,12.965718
27188,MOJO Pizza - 2X Toppings, Beverages,250,4.3,16100,BTM,77.60456543,12.91127585
27189,MOJO Pizza - 2X Toppings, Beverages,250,4.4,9105,Indiranagar,77.6404672,12.9732913
27190,MOJO Pizza - 2X Toppings, Beverages,250,4.1,6137,Marathahalli,77.6984163,12.9552572
27191,MOJO Pizza - 2X Toppings, Beverages,250,4.3,9771,Rajajinagar,77.554883,12.9882338
27192,MOJO Pizza - 2X Toppings, Beverages,250,4.4,8071,Koramangala 6th Block,77.6238477,12.9390255
27193,MOJO Pizza - 2X Toppings, Beverages,250,4.0,41,Electronic City,77.64825296,12.8487599
27194,MOJO Pizza - 2X Toppings, Beverages,250,4.3,6332,Jayanagar,77.5824229,12.9292731
27195,MOJO Pizza - 2X Toppings, Beverages,250,4.3,605,Ulsoor,77.6246697,12.9778793
27196,Amritsari Haveli, Beverages,300,3.3,57,Brookefield,77.7168891,12.9668213
27197,Nivys Resto Cafe, Mexican,500,0.0,12,HSR,77.6398674,12.9092342
27235,Trattoria By Toscano, Desserts,300,3.9,575,Malleshwaram,77.5703253,13.0027353
27236,Trattoria By Toscano, Desserts,300,4.0,268,Hosur Road,77.6052566,12.9527111
27237,Trattoria By Toscano, Desserts,350,3.9,6,Church Street,77.6026774,12.9755105
27238,Trattoria By Toscano, Desserts,350,3.9,153,ITPL Main Road,77.7272748,12.9805104
27239,Trattoria By Toscano, Desserts,350,3.9,435,Whitefield,77.7497448,12.9696365
27255,Copper Chimney, Beverages,350,4.0,569,Whitefield,77.7497448,12.9696365
27256,Copper Chimney, Beverages,350,4.1,263,HSR,77.6398674,12.9092342
27257,Copper Chimney, Beverages,350,4.0,369,JP Nagar,77.5782713,12.9072515
27258,Udupi Sri Krisna Vaibhava, Street Food,250,4.0,410,Jayanagar,77.5824229,12.9292731
27259,Keventers Ice Cream, Beverages,150,4.1,16,Kalyan Nagar,77.6403368,13.0221416
27260,Keventers Ice Cream, Beverages,150,4.2,70,Brigade Road,77.6074716,12.9736132
27261,Keventers Ice Cream, Beverages,150,4.4,197,Rajajinagar,77.554883,12.9882338
27262,Keventers Ice Cream, Beverages,150,4.3,136,New BEL Road,77.564105,13.0393922
27263,Keventers Ice Cream, Beverages,150,4.4,163,Koramangala 7th Block,77.6134783,12.9364846
27264,Keventers Ice Cream, Beverages,150,4.3,232,HSR,77.6398674,12.9092342
27265,Keventers Ice Cream, Beverages,150,4.3,137,Sarjapur Road,77.6653284,12.920441
27266,Keventers Ice Cream, Beverages,150,4.0,55,Malleshwaram,77.5703253,13.0027353
27267,Keventers Ice Cream, Beverages,150,4.1,185,Banashankari,77.59445195,12.96528325
27268,Keventers Ice Cream, Beverages,150,4.3,175,JP Nagar,77.5782713,12.9072515
27269,Keventers Ice Cream, Beverages,150,4.1,199,Whitefield,77.7497448,12.9696365
27270,Keventers Ice Cream, Beverages,150,4.0,150,Electronic City,77.64825296,12.8487599
27271,Go Italia, Panini,400,3.6,322,HSR,77.6398674,12.9092342
27273,Great Indian Khichdi by EatFit, Desserts,150,4.1,604,Sarjapur Road,77.6653284,12.920441
27274,Great Indian Khichdi by EatFit, Desserts,150,4.1,619,Nagawara,77.6209093,13.0431413
27275,Great Indian Khichdi by EatFit, Desserts,150,4.1,405,Cunningham Road,77.5970428,12.9845781
27276,Great Indian Khichdi by EatFit, Desserts,150,4.1,413,BTM,77.60456543,12.91127585
27277,Great Indian Khichdi by EatFit, Desserts,150,4.1,238,Electronic City,77.64825296,12.8487599
27278,Great Indian Khichdi by EatFit, Desserts,150,3.9,318,Indiranagar,77.6404672,12.9732913
27279,Great Indian Khichdi by EatFit, Desserts,150,4.2,210,Rajajinagar,77.554883,12.9882338
27280,Great Indian Khichdi by EatFit, Desserts,150,3.8,261,New BEL Road,77.564105,13.0393922
27281,Great Indian Khichdi by EatFit, Desserts,150,4.1,466,HSR,77.6398674,12.9092342
27282,Great Indian Khichdi by EatFit, Desserts,150,4.2,164,Whitefield,77.7497448,12.9696365
27283,Great Indian Khichdi by EatFit, Desserts,150,4.0,736,Banashankari,77.59445195,12.96528325
27284,Great Indian Khichdi by EatFit, Desserts,150,4.3,334,Koramangala 6th Block,77.6238477,12.9390255
27285,Swad 'E' Punjab, Italian,450,3.6,2340,Electronic City,77.64825296,12.8487599
27286,Punjabi Nawabi, Chinese,400,3.5,30000,Bannerghatta Road,77.6041899,12.9521804
27287,Punjabi Nawabi, Chinese,400,3.6,17300,Thippasandra,77.6509982,12.973936
27288,Punjabi Nawabi, Chinese,400,3.8,63400,HSR,77.6398674,12.9092342
27289,Punjabi Nawabi, Chinese,400,3.7,15300,Peenya,77.5273253,13.0329419
27290,Punjabi Nawabi, Chinese,200,3.5,11500,Kalyan Nagar,77.6403368,13.0221416
27291,Punjabi Nawabi, Chinese,200,3.4,18800,Rajajinagar,77.554883,12.9882338
27292,Punjabi Nawabi, Chinese,200,3.5,13100,Banashankari,77.59445195,12.96528325
27293,Punjabi Nawabi, Chinese,200,3.7,27400,Koramangala 7th Block,77.6134783,12.9364846
27308,Beijing Bites, Healthy Food,400,3.9,12100,Electronic City,77.64825296,12.8487599
27309,Beijing Bites, Healthy Food,400,3.8,5709,Inorbit Mall,77.72891415,12.9792705
27310,Beijing Bites, Healthy Food,400,4.0,3128,Bannerghatta Road,77.6041899,12.9521804
27311,Beijing Bites, Healthy Food,400,4.1,4582,Frazer Town,77.6130165,12.996845
27312,Beijing Bites, Healthy Food,400,3.8,5175,Sarjapur Road,77.6653284,12.920441
27313,Beijing Bites, Healthy Food,400,4.0,3304,Jeevan Bhima Nagar,77.6568367,12.9678074
27314,Beijing Bites, Healthy Food,400,4.1,867,Banashankari,77.59445195,12.96528325
27315,Beijing Bites, Healthy Food,400,4.0,4934,BTM,77.60456543,12.91127585
27316,Beijing Bites, Healthy Food,400,4.0,2050,JP Nagar,77.5782713,12.9072515
27317,Beijing Bites, Healthy Food,400,4.1,714,Nagarbhavi,77.51126721,12.95961755
27318,Beijing Bites, Healthy Food,400,3.9,2883,Brookefield,77.7168891,12.9668213
27319,Beijing Bites, Healthy Food,400,4.2,3950,Richmond Road,77.6068229,12.9662452
27320,Beijing Bites, Healthy Food,400,3.8,4012,New BEL Road,77.564105,13.0393922
27321,Beijing Bites, Healthy Food,400,4.1,7141,Koramangala 5th Block,77.6189768,12.9348429
27322,Beijing Bites, Healthy Food,400,3.9,4894,HSR,77.6398674,12.9092342
27323,Beijing Bites, Healthy Food,400,4.1,6121,New BEL Road,77.564105,13.0393922
27324,Beijing Bites, Healthy Food,250,3.6,2404,Rajajinagar,77.554883,12.9882338
27325,Sri Lakshmi Vaibhav, Street Food,250,4.0,18500,Whitefield,77.7497448,12.9696365
27326,Sri Lakshmi Vaibhav, Street Food,125,4.1,3280,Marathahalli,77.6984163,12.9552572
27328,Karnataka Chicken Biryani Point, South Indian,150,3.5,681,Basaveshwara Nagar,77.5394749,12.9931607
27336,Hatti Punjab Di, Beverages,100,3.7,9901,Electronic City,77.64825296,12.8487599
27337,Onesta, Sandwich,300,3.4,184,Ascendas Park Square,77.64825296,12.8487599
27338,Onesta, Sandwich,300,3.7,13600,JP Nagar,77.5782713,12.9072515
27339,Onesta, Sandwich,300,3.5,1578,Royal Meenakshi Mall,77.59554297,12.8756837
27340,Onesta, Sandwich,300,3.8,13600,Basaveshwara Nagar,77.5394749,12.9931607
27341,Onesta, Sandwich,300,3.8,3031,Indiranagar,77.6404672,12.9732913
27342,Onesta, Sandwich,300,3.6,14400,HSR,77.6398674,12.9092342
27343,Onesta, Sandwich,300,3.6,14600,Marathahalli,77.6984163,12.9552572
27344,Onesta, Sandwich,300,3.6,12100,Koramangala 5th Block,77.6189768,12.9348429
27345,Onesta, Sandwich,300,3.6,3576,Electronic City,77.64825296,12.8487599
27346,Onesta, Sandwich,300,3.7,9740,New BEL Road,77.564105,13.0393922
27347,Onesta, Sandwich,300,3.7,9685,Kammanahalli,77.6377094,13.0093455
27348,Onesta, Sandwich,300,3.8,437,Vijay Nagar,77.61250656,12.96591365
27349,Royal Paradise, North Indian,200,3.7,77,New BEL Road,77.564105,13.0393922
27350,High n Hungry, Fast Food,200,3.7,3936,BTM,77.60456543,12.91127585
27363,Sunny's, Continental,1050,4.4,121,Lavelle Road,77.5997248,12.9749487
27364,Lazio Steaks & More, Sichuan,500,4.0,396,Frazer Town,77.6130165,12.996845
27365,New Darbar Family Restaurant, North Indian,200,0.0,14,Sankey Road,77.5840783,13.0024746
27366,New Darbar Family Restaurant, North Indian,225,3.6,229,Jakkur,77.6068938,13.0784743
27367,Kadai, Seafood,325,3.9,2178,Basaveshwara Nagar,77.5394749,12.9931607
27369,Burger King, Desserts,200,4.0,4648,Marathahalli,77.6984163,12.9552572
27370,Burger King, Desserts,200,4.0,26500,Electronic City,77.64825296,12.8487599
27371,Burger King, Desserts,200,4.1,28700,New BEL Road,77.564105,13.0393922
27372,Burger King, Desserts,200,3.9,10000,Commercial Street,77.6082954,12.9822323
27373,Burger King, Desserts,200,4.1,20100,Jayanagar,77.5824229,12.9292731
27374,Burger King, Desserts,200,4.2,20800,Basavanagudi,77.5755021,12.9417261
27375,Burger King, Desserts,200,3.8,477,Banashankari,77.59445195,12.96528325
27376,Burger King, Desserts,200,4.0,35600,HSR,77.6398674,12.9092342
27377,Burger King, Desserts,200,3.9,20900,Royal Meenakshi Mall,77.59554297,12.8756837
27378,Burger King, Desserts,200,3.8,15900,Vega City,77.60114314,12.90748805
27379,Burger King, Desserts,200,4.2,27800,ITPL Main Road,77.7272748,12.9805104
27380,Burger King, Desserts,200,4.1,24400,Rajajinagar,77.554883,12.9882338
27381,Burger King, Desserts,200,4.1,23700,Indiranagar,77.6404672,12.9732913
27382,Burger King, Desserts,200,4.0,20300,Sarjapur Road,77.6653284,12.920441
27383,Burger King, Desserts,200,4.0,25200,Kammanahalli,77.6377094,13.0093455
27384,Burger King, Desserts,200,4.1,34400,Koramangala 7th Block,77.6134783,12.9364846
27385,Burger King, Desserts,200,4.1,8823,Mantri Square,77.64825296,12.8487599
27411,Udupi Kitchen, Desserts,150,3.9,1426,Vijay Nagar,77.61250656,12.96591365
27412,Udupi Kitchen, Desserts,150,3.7,1306,Sarjapur Road,77.6653284,12.920441
27413,Udupi Kitchen, Desserts,150,4.1,253,Hebbal,77.5919,13.0382184
27414,Udupi Kitchen, Desserts,200,3.7,807,Bellandur,77.6782471,12.93103185
27415,Udupi Kitchen, Desserts,200,3.6,785,Electronic City,77.64825296,12.8487599
27416,Bake and Juice, Biryani,200,3.8,14400,Hosur Road,77.6052566,12.9527111
27417,Grills N Barbeque, Sichuan,200,3.9,35,Electronic City,77.64825296,12.8487599
27418,Hotel Manu, Biryani,300,3.9,5936,Whitefield,77.7497448,12.9696365
27419,Hotel Manu, Biryani,200,3.7,19200,HSR,77.6398674,12.9092342
27438,Desi Vdesi, Shake,150,4.0,469,Shanti Nagar,77.5979099,12.9575547
27439,Desi Vdesi, Shake,150,3.8,709,Church Street,77.6026774,12.9755105
27440,The Mangalorean, Konkan,400,4.1,2155,Kammanahalli,77.6377094,13.0093455
27441,The Mangalorean, Konkan,400,3.9,89,Koramangala 7th Block,77.6134783,12.9364846
27442,Curry Leaves, Biryani,400,4.0,56,Jayanagar,77.5824229,12.9292731
27443,Curry Leaves, Biryani,600,3.8,785,Basavanagudi,77.5755021,12.9417261
27446,Snaack Shop, Fast Food,150,3.7,204,Shivajinagar,77.6075416,12.986391
27450,Chinita Real Mexican Food, Desserts,600,4.2,984,Indiranagar,77.6404672,12.9732913
27451,Chinita Real Mexican Food, Desserts,600,4.2,201,Whitefield,77.7497448,12.9696365
27452,Chinita Real Mexican Food, Desserts,600,4.2,799,Koramangala 5th Block,77.6189768,12.9348429
27453,Skyline Pizzeria, Pasta,300,4.0,2031,JP Nagar,77.5782713,12.9072515
27454,Nisarga, Mangalorean,225,4.1,2733,Vijay Nagar,77.61250656,12.96591365
27455,Nisarga, Mangalorean,225,4.1,2895,Basaveshwara Nagar,77.5394749,12.9931607
27458,Apple Villa Restaurant, Biryani,250,0.0,6,Shanti Nagar,77.5979099,12.9575547
27460,Rolls & Bowls Company, Sichuan,250,3.7,33,Hosur Road,77.6052566,12.9527111
27461,Rolls & Bowls Company, Sichuan,250,3.6,40,Marathahalli,77.6984163,12.9552572
27462,Rolls & Bowls Company, Sichuan,250,3.8,77,HSR,77.6398674,12.9092342
27463,Rolls & Bowls Company, Sichuan,250,3.8,76,Bommanahalli,77.6239038,12.9089453
27464,Rolls & Bowls Company, Sichuan,250,4.3,111,Banashankari,77.59445195,12.96528325
27465,Rolls & Bowls Company, Sichuan,250,3.3,31,Electronic City,77.64825296,12.8487599
27466,Rolls & Bowls Company, Sichuan,250,3.8,50,Banaswadi,77.6518539,13.0141618
27467,Rolls & Bowls Company, Sichuan,250,3.9,53,Sanjay Nagar,77.6958748,12.9578658
27468,Rolls & Bowls Company, Sichuan,250,3.6,68,Whitefield,77.7497448,12.9696365
27469,Rolls & Bowls Company, Sichuan,250,3.4,54,Kumaraswamy Layout,77.5553179,12.9081487
27470,Rolls & Bowls Company, Sichuan,250,3.7,25,Sarjapur Road,77.6653284,12.920441
27471,Rolls & Bowls Company, Sichuan,250,3.4,21,Indiranagar,77.6404672,12.9732913
27472,Rolls & Bowls Company, Sichuan,250,3.9,54,Basaveshwara Nagar,77.5394749,12.9931607
27473,Yummy Adda, Mughlai,150,0.0,3,Whitefield,77.7497448,12.9696365
27474,Shyvan Restaurant, Shake,275,4.3,173,Shanti Nagar,77.5979099,12.9575547
27476,Coastal Biryani Paradise, Mughlai,250,4.1,5974,RT Nagar,77.595715,13.0227204
27477,Restaurant 1179, Continental,200,3.8,154,Seshadripuram,77.5753419,12.9931876
27484,Kati Roll Walla, Beverages,150,3.5,312,HSR,77.6398674,12.9092342
27485,Church Street Social, Burger,750,4.0,1169,Church Street,77.6026774,12.9755105
27486,Chinese BAE, Sichuan,250,3.4,535,Kammanahalli,77.6377094,13.0093455
27487,Chinese BAE, Sichuan,250,3.8,3469,BTM,77.60456543,12.91127585
27488,Chinese BAE, Sichuan,250,3.7,1258,RT Nagar,77.595715,13.0227204
27489,Chinese BAE, Sichuan,250,3.8,896,Bellandur,77.6782471,12.93103185
27490,Chinese BAE, Sichuan,250,3.6,1314,Brookefield,77.7168891,12.9668213
27491,Chinese BAE, Sichuan,250,4.1,516,Jeevan Bhima Nagar,77.6568367,12.9678074
27492,Yak's Kitchen, Beverages,300,4.1,517,Shanti Nagar,77.5979099,12.9575547
27493,Chung Wah, Sichuan,400,3.8,3471,New BEL Road,77.564105,13.0393922
27494,Chung Wah, Sichuan,400,3.8,1297,Frazer Town,77.6130165,12.996845
27495,Chung Wah, Sichuan,400,4.1,3940,Residency Road,77.6206061,13.0529476
27496,Chung Wah, Sichuan,400,4.1,2112,Kalyan Nagar,77.6403368,13.0221416
27497,Chung Wah, Sichuan,400,4.0,2685,Koramangala 5th Block,77.6189768,12.9348429
27498,Chung Wah, Sichuan,400,3.8,5229,JP Nagar,77.5782713,12.9072515
27499,Chung Wah, Sichuan,400,4.2,1456,Sadashiv Nagar,77.554883,12.9882338
27500,Chung Wah, Sichuan,400,3.7,2692,Jayanagar,77.5824229,12.9292731
27501,Heights & Bites By Jula, Street Food,50,0.0,2,Frazer Town,77.6130165,12.996845
27506,KT Best Bakery And Sweets, Fast Food,50,3.4,1174,Rammurthy Nagar,77.6209093,13.0431413
