restaurant_id,Name,Rating,cusines,delivery_review_number,location,Longitude,Latitude,Restaurant_link,price_for_one
1401,Eliza Momos,3.9,"Chinese, Momos, Sichuan",161,"HBR Layout, Bangalore",77.6323597,13.0358698,https://www.zomato.com/bangalore/eliza-momos-hbr-layout-bangalore/order,150
1402,Bengali Rannaghor,3.4,"North Indian, Mughlai, Bengali, Rolls, Street Food, Desserts",92,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/bengali-rannaghor-jayanagar-bangalore/order,150
603,Just Bake,3.6,"Bakery, Fast Food",50,"KR Puram, Bangalore",77.695935,13.007516,https://www.zomato.com/bangalore/just-bake-3-kr-puram-bangalore/order,50
1403,District 6 Pub Brewery & Kitchen,0,"Finger Food, Italian, North Indian, German, Desserts",0,"Malleshwaram, Bangalore",77.5703253,13.0027353,https://www.zomato.com/bangalore/district-6-pub-brewery-kitchen-malleshwaram-bangalore/order,1050
1404,Rahhams,4.1,"Biryani, Mughlai, North Indian, Kebab, Chinese",9090,"Frazer Town, Bangalore",77.6130165,12.996845,https://www.zomato.com/bangalore/rahhams-frazer-town-bangalore/order,375
1405,Levels Pub & Kitchen,3.8,"North Indian, Chinese, Mangalorean, Mughlai, Thai, Finger Food, Beverages, Desserts",245,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/levels-pub-kitchen-jp-nagar-bangalore/order,700
1376,JIANG Pure Veg,3.5,Chinese,1,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/jiang-pure-veg-indiranagar-bangalore/order,200
1406,Kolkata Roll,0,Fast Food,1,"Kaggadasapura, Bangalore",77.6790908,12.9846713,https://www.zomato.com/bangalore/kolkata-roll-kaggadasapura-bangalore/order,50
1407,Punjabi Dhaba,3.3,"North Indian, Chinese, Mughlai",3868,"Nagawara, Bangalore",77.6209093,13.0431413,https://www.zomato.com/bangalore/punjabi-dhaba-nagawara-bangalore/order,175
1408,Asha Tiffins,4.2,South Indian,8311,"Brookefield, Bangalore",77.7168891,12.9668213,https://www.zomato.com/bangalore/asha-tiffins-brookefield-bangalore/order,100
1409,D Amrit Food Zone,3.8,"North Indian, Chinese, South Indian, Desserts",207,"Anekal, Bangalore",77.68060438,12.799122,https://www.zomato.com/bangalore/d-amrit-food-zone-anekal-bangalore/order,200
880,Kouzina Kafe - The Food Court,4,"Fast Food, Bakery, Desserts",169,"Nagarbhavi, Bangalore",77.51126721,12.95961755,https://www.zomato.com/bangalore/kouzina-kafe-the-food-court-nagarbhavi-bangalore/order,200
1410,Kuttanadan Restaurant,3.7,"South Indian, North Indian, Chinese, Sichuan",90,"Rammurthy Nagar, Bangalore",77.51126721,12.95961755,https://www.zomato.com/bangalore/kuttanadan-restaurant-rammurthy-nagar-bangalore/order,150
1411,Jitu Bhai Dahibara Sweets & Savouries,3.7,"South Indian, North Indian, Desserts",1594,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/jitu-bhai-dahibara-sweets-savouries-marathahalli-bangalore/order,100
249,The Brooklyn Creamery - Healthy Ice Cream,3.6,Ice Cream,111,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/the-brooklyn-creamery-healthy-ice-cream-1-indiranagar-bangalore/order,200
257,Kolkata Famous Kati Roll,4,Rolls,375,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/kolkata-famous-kati-roll-electronic-city-bangalore/order,100
1412,New Biryani Mane,4.1,"Biryani, Mughlai, Chinese, North Indian, Kebab, Sichuan",7249,"Uttarahalli, Bangalore",77.5455438,12.9055682,https://www.zomato.com/bangalore/new-biryani-mane-uttarahalli/order,250
1413,Chaat Adda,0,"Chinese, Rolls, Street Food, Fast Food, Pizza, Shake, Beverages",0,"Hebbal, Bangalore",77.5919,13.0382184,https://www.zomato.com/bangalore/chaat-adda-hebbal-bangalore/order,150
525,Taco Bell,4.1,"Mexican, Fast Food, Wraps, Beverages",258,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/taco-bell-new-bel-road-bangalore/order,200
1414,Lola,4.3,"Sandwich, Pizza, Salad, Fast Food",349,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/lola-whitefield-bangalore/order,300
1415,The Hole In The Wall Cafe,4.2,"Cafe, Continental, Burger, Sandwich, Shake, Beverages, Desserts",5321,"Koramangala 4th Block, Bangalore",77.6294052,12.9327778,https://www.zomato.com/bangalore/the-hole-in-the-wall-cafe-koramangala-4th-block-bangalore/order,300
1416,Sicilia Point Italian Bistro,0,"Pizza, Fast Food, Chinese, Sandwich",12,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/sicilia-point-italian-bistro-btm-bangalore/order,150
293,Snack House,4,"Fast Food, Momos, Street Food",246,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/snack-house-1-electronic-city-bangalore/order,200
717,Artinci - Indulge Guilt Free!,4.2,"Desserts, Ice Cream, Bakery",178,"Sahakara Nagar, Bangalore",77.58006135,13.0621474,https://www.zomato.com/bangalore/artinci-indulge-guilt-free-sahakara-nagar-bangalore/order,150
145,Chai Days,4.3,"Beverages, Fast Food, Street Food, Tea",15300,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/chai-days-indiranagar-bangalore/order,150
1417,Gismat Arabic Jail Mandi Restaurant,0,"Arabian, Mandi, Kebab, North Indian",0,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/gismat-arabic-jail-mandi-restaurant-marathahalli-bangalore/order,600
429,Chinese Wok,3.6,"Chinese, Momos, Sichuan",529,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/chinese-wok-indiranagar-bangalore/order,250
1083,Paradise Biryani,3.9,"Biryani, North Indian, Kebab",3495,"Hebbal, Bangalore",77.5919,13.0382184,https://www.zomato.com/bangalore/paradise-biryani-hebbal-bangalore/order,350
1418,Nevesa Bites,0,"Chinese, South Indian, North Indian, Fast Food",9,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/nevesa-bites-1-marathahalli-bangalore/order,200
911,Signature Wraps & Rolls By Faasos,0,"Rolls, Wraps",1,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/signature-wraps-rolls-by-faasos-jp-nagar-bangalore/order,250
1419,Just Fresh Point,4.3,"Mithai, Street Food, Sandwich, Desserts",6147,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/Just-Fresh-Point-Bangalore/order,150
1420,Rice And Rotti,0,North Indian,14,"Malleshwaram, Bangalore",77.5703253,13.0027353,https://www.zomato.com/bangalore/rice-and-rotti-malleshwaram-bangalore/order,200
1421,Snacks Garage,3.6,"Street Food, Fast Food",165,"Rajarajeshwari Nagar, Bangalore",77.5155224,12.9274413,https://www.zomato.com/bangalore/snacks-garage-rajarajeshwari-nagar-bangalore/order,100
961,Food Court By Kitchens@,3.8,"Biryani, North Indian",11700,"Brookefield, Bangalore",77.7168891,12.9668213,https://www.zomato.com/bangalore/food-court-by-kitchens@-brookefield-bangalore/order,250
919,Donne Biriyani House,4,"Biryani, South Indian",6630,"Koramangala 7th Block, Bangalore",77.6134783,12.9364846,https://www.zomato.com/bangalore/donne-biriyani-house-koramangala-7th-block-bangalore/order,150
1422,Aramane Donne Biryani,3.9,"Biryani, South Indian, Chinese, North Indian",8717,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/aramane-donne-biryani-jp-nagar-bangalore/order,200
1259,BigBites,4,"Fast Food, Street Food, Momos, Pizza",30,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/bigbites-1-marathahalli-bangalore/order,250
99,Express By ABs,3.7,"North Indian, Biryani, BBQ",945,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/express-by-abs-btm-bangalore/order,200
1423,Self Love Cafeteria,3.7,"Momos, Chinese, North Indian, South Indian",3429,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/self-love-cafeteria-marathahalli-bangalore/order,250
1424,Vijaya Sai Bhavan,0,"South Indian, North Indian",1,"Banaswadi, Bangalore",77.6518539,13.0141618,https://www.zomato.com/bangalore/vijaya-sai-bhavan-banaswadi-bangalore/order,150
1425,Fanoos Xpress,3.3,"Rolls, Biryani, Fast Food, Arabian",169,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/fanoos-xpress-indiranagar-bangalore/order,100
116,Punjabi Unplugged,3.6,"North Indian, Chinese, Kebab, Biryani, Mughlai",1999,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/punjabi-unplugged-hsr-bangalore/order,375
431,Corner House Ice Creams,4.5,"Ice Cream, Desserts, Shake",9907,"Basaveshwara Nagar, Bangalore",77.5394749,12.9931607,https://www.zomato.com/bangalore/corner-house-ice-creams-basaveshwara-nagar-bangalore/order,150
1426,Swiss Cream,3.9,"Ice Cream, Waffle, Desserts, Sandwich, Shake, Beverages",534,"Brookefield, Bangalore",77.7168891,12.9668213,https://www.zomato.com/bangalore/swiss-cream-brookefield-bangalore/order,125
1427,Cake Pastries,3.9,Bakery,465,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/cake-pastries-rajajinagar-bangalore/order,100
1428,Shahenshah Biryani,3.1,"Biryani, Desserts",90,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/shahenshah-biryani-marathahalli-bangalore/order,200
1429,Amerikhani,4.2,"Italian, Fast Food, Burger, Continental",674,"Sanjay Nagar, Bangalore",77.6958748,12.9578658,https://www.zomato.com/bangalore/amerikhani-sanjay-nagar-bangalore/order,300
1430,Thali 99,3.5,"North Indian, Mughlai",108,"RT Nagar, Bangalore",77.595715,13.0227204,https://www.zomato.com/bangalore/thali-99-rt-nagar-bangalore/order,300
1431,Udupi Veg,4.1,"South Indian, Chinese",566,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/udupi-veg-new-bel-road-bangalore/order,100
1432,DK'S Donne Biryani,4,"Biryani, South Indian",66,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/dks-donne-biryani-hsr-bangalore/order,200
78,KFC,3.9,"Burger, Fast Food, Biryani, Desserts, Beverages",25400,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/kfc-electronic-city/order,200
724,T’s 21 Spice Biryani,4.1,"Biryani, Andhra",1221,"Bannerghatta Road, Bangalore",77.6041899,12.9521804,https://www.zomato.com/bangalore/ts-21-spice-biryani-bannerghatta-road-bangalore/order,200
1433,Purnabramha Maharashtrian Restaurant,4.1,"Maharashtrian, Beverages",2493,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/purnabramha-maharashtrian-restaurant-hsr/order,400
483,Bombay Kulfi,4.4,"Desserts, Ice Cream",968,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/bombay-kulfi-jayanagar-bangalore/order,75
1434,Sukh Sagar,4.1,"South Indian, North Indian, Chinese, Street Food, Ice Cream, Desserts, Beverages",1413,"Koramangala 5th Block, Bangalore",77.6189768,12.9348429,https://www.zomato.com/bangalore/sukh-sagar-koramangala-5th-block/order,250
369,Ovenstory Pizza,4.3,"Pizza, Fast Food",3650,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/ovenstory-pizza-jayanagar-bangalore/order,300
1435,Thalassery Cafe,3.7,"Fast Food, Street Food",224,"Kammanahalli, Bangalore",77.6377094,13.0093455,https://www.zomato.com/bangalore/thalassery-cafe-1-kammanahalli-bangalore/order,100
1436,Rigan Hyderabadi Bawarchi,4,"Biryani, North Indian, Chinese, Mughlai",845,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/rigan-hyderabadi-bawarchi-new-bel-road/order,350
1437,Art Of Dum,4.3,"North Indian, Biryani, Beverages, Desserts",1090,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/art-of-dum-indiranagar-bangalore/order,600
1438,Reddy's Restaurant,3.4,"North Indian, Chinese, Mughlai, Andhra, Biryani",550,"Bellandur, Bangalore",77.6782471,12.93103185,https://www.zomato.com/bangalore/reddys-restaurant-bellandur-bangalore/order,150
1439,Asha Melange,4.2,"North Indian, Chinese, Beverages, Fast Food, Desserts",92,"Malleshwaram, Bangalore",77.5703253,13.0027353,https://www.zomato.com/bangalore/asha-melange-malleshwaram-bangalore/order,350
1440,Snack Bar,3.4,"Street Food, Sandwich, Chinese, Fast Food, Rolls, Ice Cream, Desserts, Beverages",868,"Vijay Nagar, Bangalore",77.61250656,12.96591365,https://www.zomato.com/bangalore/snack-bar-1-vijay-nagar-bangalore/order,175
936,Nadan Pothichoru,3.5,"Kerala, South Indian, Beverages",1765,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/nadan-pothichoru-jp-nagar-bangalore/order,200
250,Starbucks Coffee,4,"Cafe, Beverages, Desserts",1012,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/starbucks-coffee-jayanagar-bangalore/order,300
1441,Fishing Boat - Hotel Goyal Residency,4.1,"North Indian, Mughlai, Chinese, Kebab, Mangalorean, Biryani, Beverages, Desserts",10400,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/fishing-boat-hotel-goyal-residency-electronic-city/order,450
1442,Kava - Fairfield By Marriott,3.5,"North Indian, South Indian, Continental",85,"Fairfield by Marriott,Rajajinagar , Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/kava-fairfield-by-marriott-rajajinagar-bangalore/order,1250
201,Paratha Box by EatFit,4.1,"North Indian, Desserts, Beverages",56,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/paratha-box-by-eatfit-indiranagar-bangalore/order,150
1443,Udupi Kai Ruchi,3.8,"South Indian, Chinese, Street Food, North Indian, Beverages",87,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/udupi-kai-ruchi-jp-nagar-bangalore/order,175
1444,No Sugar Please,4.3,"Juices, Salad, Healthy Food",40,"Domlur, Bangalore",77.6381958,12.9624669,https://www.zomato.com/bangalore/no-sugar-please-domlur-bangalore/order,200
1445,Fruitify,3.7,"Sandwich, Fast Food, Ice Cream, Desserts, Beverages",162,"1 MG Road Mall, MG Road, Bangalore",77.62036874,12.97342505,https://www.zomato.com/bangalore/fruitify-electronic-city-bangalore/order,175
651,Bowl Soul,3.4,"Fast Food, Beverages",19,"Banashankari, Bangalore",77.59445195,12.96528325,https://www.zomato.com/bangalore/bowl-soul-banashankari-bangalore/order,300
1446,Go Native,4.3,"Healthy Food, South Indian, Fast Food, North Indian, Beverages, Desserts",246,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/go-native-whitefield-bangalore/order,500
1447,Odians,3.6,"North Indian, Chinese, Odia, Sichuan",6745,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/odians-marathahalli-bangalore/order,250
71,California Burrito,4.3,"Mexican, Fast Food, Beverages",8362,"Koramangala 5th Block, Bangalore",77.6189768,12.9348429,https://www.zomato.com/bangalore/california-burrito-1-koramangala-5th-block-bangalore/order,150
27,Potful - Claypot Biryanis,4.2,"Biryani, Kebab, Mughlai, North Indian, Desserts, Beverages",6226,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/potful-claypot-biryanis-new-bel-road-bangalore/order,350
